atc,atc_name,rxnorm_concept_id,rxnorm_concept name,atc_concept_id,rxnorm_code
N06BX,OTHER PSYCHOSTIMULANTS AND NOOTROPICS,769935,Sodium Oxybate,21604768,9899
N06BX04,DEANOL,1311826,Deanol,21604772,3116
N06BX12,ACETYLCARNITINE,19037596,Acetylcarnitine,21604780,193
N06CA,ANTIDEPRESSANTS IN COMBINATION WITH PSYCHOLEPTICS,755695,Fluoxetine,21604788,4493
N06CA,ANTIDEPRESSANTS IN COMBINATION WITH PSYCHOLEPTICS,785788,olanzapine,21604788,61381
N06DA01,TACRINE,836654,Tacrine,21604794,10318
N06DA02,DONEPEZIL,715997,donepezil,21604795,135447
N06DA03,RIVASTIGMINE,733523,rivastigmine,21604796,183379
N06DA04,GALANTAMINE,757627,Galantamine,21604797,4637
N06DX,OTHER ANTI-DEMENTIA DRUGS,1391889,Ginkgo biloba extract,21604798,236809
N06DX,OTHER ANTI-DEMENTIA DRUGS,19008269,Vincamine,21604798,11201
N06DX,OTHER ANTI-DEMENTIA DRUGS,19098505,GINKGO BILOBA LEAF,21604798,259265
N06DX,OTHER ANTI-DEMENTIA DRUGS,19098769,Korean Ginseng Root Extract,21604798,259471
N06DX01,MEMANTINE,701322,Memantine,21604799,6719
N06DX02,GINKGO BILOBA,1391889,Ginkgo biloba extract,21604800,236809
N06DX02,GINKGO BILOBA,1398560,GINKGO BILOBA LEAF EXTRACT,21604800,259316
N07AA,ANTICHOLINESTERASES,740924,Edrophonium,21604803,3752
N07AA01,NEOSTIGMINE,717136,Neostigmine,21604804,7315
N07AA02,PYRIDOSTIGMINE,759740,Pyridostigmine,21604805,9000
N07AA30,AMBENONIUM,787362,Ambenonium,21604807,623
N07AX01,PILOCARPINE,945286,Pilocarpine,21604813,8328
N07AX03,CEVIMELINE,954819,cevimeline,21604815,44281
N07BA,DRUGS USED IN NICOTINE DEPENDENCE,19016725,silver acetate,21604817,137939
N07BA01,NICOTINE,718583,Nicotine,21604818,7407
N07BA03,VARENICLINE,780442,varenicline,21604819,591622
N07BB,DRUGS USED IN ALCOHOL DEPENDENCE,19014158,nalmefene,21604820,31479
N07BB01,DISULFIRAM,735850,Disulfiram,21604821,3554
N07BB03,ACAMPROSATE,19043959,acamprosate,21604823,82819
N07BB04,NALTREXONE,1714319,Naltrexone,21604824,7243
N07BC01,BUPRENORPHINE,1133201,Buprenorphine,21604826,1819
N07BC02,METHADONE,1103640,Methadone,21604827,6813
N07BC03,LEVACETYLMETHADOL,19003959,Methadyl Acetate,21604828,6814
N07BC51,"BUPRENORPHINE, COMBINATIONS",1114220,Naloxone,21604830,7242
N07BC51,"BUPRENORPHINE, COMBINATIONS",1133201,Buprenorphine,21604830,1819
N07XX02,RILUZOLE,735951,Riluzole,21604842,35623
N07XX06,TETRABENAZINE,836877,Tetrabenazine,21604846,10390
P01AA,HYDROXYQUINOLINE DERIVATIVES,928006,Iodoquinol,21604850,3435
P01AB01,METRONIDAZOLE,937791,bismuth subsalicylate,21604857,19478
P01AB01,METRONIDAZOLE,1707164,Metronidazole,21604857,6922
P01AB01,METRONIDAZOLE,1836948,Tetracycline,21604857,10395
P01AB02,TINIDAZOLE,1702559,Tinidazole,21604858,10612
P01AX02,EMETINE,19041857,Emetine,21604876,3820
P01AX05,MEPACRINE,19060400,Quinacrine,21604878,9061
P01AX06,ATOVAQUONE,1781733,Atovaquone,21604879,60212
P01AX07,TRIMETREXATE,1750928,Trimetrexate,21604880,42333
P01AX11,NITAZOXAMIDE,1715315,nitazoxanide,21604884,31819
P01BA01,CHLOROQUINE,1792515,Chloroquine,21604888,2393
P01BA02,HYDROXYCHLOROQUINE,1777087,Hydroxychloroquine,21604889,5521
P01BA03,PRIMAQUINE,1751310,Primaquine,21604890,8687
P01BB51,"PROGUANIL, COMBINATIONS",1781733,Atovaquone,21604895,60212
P01BB51,"PROGUANIL, COMBINATIONS",1792429,Chloroguanide,21604895,2382
P01BC01,QUININE,1760616,Quinine,21604897,9071
P01BC02,MEFLOQUINE,19000498,Mefloquine,21604898,6694
P01BD01,PYRIMETHAMINE,1760039,Pyrimethamine,21604900,9010
P01BD51,"PYRIMETHAMINE, COMBINATIONS",1760039,Pyrimethamine,21604901,9010
P01BD51,"PYRIMETHAMINE, COMBINATIONS",1836410,Sulfadoxine,21604901,10173
P01BE52,"ARTEMETHER, COMBINATIONS",19033634,artemether,0,18343
P01BE52,"ARTEMETHER, COMBINATIONS",19048037,lumefantrine,0,847728
P01BX01,HALOFANTRINE,1766340,halofantrine,21604910,50749
P01CX01,PENTAMIDINE ISETHIONATE,1730370,Pentamidine,21604924,7994
P02BA01,PRAZIQUANTEL,1750461,Praziquantel,21604930,8628
P02BA02,OXAMNIQUINE,19024775,Oxamniquine,21604931,7778
P02CA01,MEBENDAZOLE,1794280,Mebendazole,21604941,6672
P02CA02,TIABENDAZOLE,1837289,Thiabendazole,21604942,10450
P02CA03,ALBENDAZOLE,1753745,Albendazole,21604943,430
P02CB01,PIPERAZINE,19046291,piperazine,21604949,8340
P02CB02,DIETHYLCARBAMAZINE,19025698,Diethylcarbamazine,21604950,3384
P02CC01,PYRANTEL,1759270,Pyrantel,21604952,8984
P02CE01,LEVAMISOLE,1389464,Levamisole,21604955,6371
P02CF01,IVERMECTIN,1784444,Ivermectin,21604957,6069
P02DA01,NICLOSAMIDE,19018416,Niclosamide,21604963,7402
P03AA,SULFUR CONTAINING PRODUCTS,917006,Benzocaine,21604969,1399
P03AA,SULFUR CONTAINING PRODUCTS,1036525,Sulfur,21604969,10223
P03AB02,LINDANE,916751,Lindane,21604978,1388
P03AB02,LINDANE,989878,Lidocaine,21604978,6387
P03AC01,PYRETHRUM,959665,Pyrethrins,21604981,8991
P03AC03,PHENOTHRIN,19023819,phenothrin,21604983,33303
P03AC04,PERMETHRIN,922868,Permethrin,21604984,33199
P03AC51,"PYRETHRUM, COMBINATIONS",916460,Benzalkonium,21604985,1378
P03AC51,"PYRETHRUM, COMBINATIONS",946340,Piperonyl Butoxide,21604985,8345
P03AC51,"PYRETHRUM, COMBINATIONS",959665,Pyrethrins,21604985,8991
P03AX,"OTHER ECTOPARASITICIDES, INCL. SCABICIDES",969276,crotamiton,21604989,21766
P03AX03,MALATHION,993979,Malathion,21604992,6606
P03BX01,DIETHYLTOLUAMIDE,19079469,Deet,21605001,3129
R01AA03,EPHEDRINE,1143374,Ephedrine,21605012,3966
R01AA03,EPHEDRINE,1343916,Epinephrine,21605012,3992
R01AA04,PHENYLEPHRINE,1135766,Phenylephrine,21605013,8163
R01AA05,OXYMETAZOLINE,925636,Oxymetazoline,21605014,7812
R01AA06,TETRYZOLINE,941577,tetrahydrozoline,21605015,37935
R01AA07,XYLOMETAZOLINE,943852,xylometazoline,21605016,39841
R01AA08,NAPHAZOLINE,914533,Naphazoline,21605017,7247
R01AA14,EPINEPHRINE,1343916,Epinephrine,21605023,3992
R01AB01,PHENYLEPHRINE,933952,Pheniramine,21605025,8132
R01AB01,PHENYLEPHRINE,1135766,Phenylephrine,21605025,8163
R01AB07,OXYMETAZOLINE,925636,Oxymetazoline,21605030,7812
R01AC01,CROMOGLICIC ACID,1152631,Cromolyn,21605033,42612
R01AC03,AZELASTINE,934075,azelastine,21605035,18603
R01AC08,OLOPATADINE,915855,olopatadine,21605040,135391
R01AD01,BECLOMETASONE,1115572,Beclomethasone,21605043,1347
R01AD04,FLUNISOLIDE,1196514,flunisolide,21605046,25120
R01AD05,BUDESONIDE,939259,Budesonide,21605047,19831
R01AD08,FLUTICASONE,1149380,fluticasone,21605050,41126
R01AD09,MOMETASONE,905233,Mometasone,21605051,108118
R01AD11,TRIAMCINOLONE,903963,Triamcinolone,21605052,10759
R01AD12,FLUTICASONE FUROATE,1149380,fluticasone,21605053,41126
S01FA01,ATROPINE,914335,Atropine,21605060,1223
S01FA02,SCOPOLAMINE,965748,Scopolamine,21605061,9601
S01FA02,SCOPOLAMINE,1135766,Phenylephrine,21605061,8163
S01FA04,CYCLOPENTOLATE,910232,Cyclopentolate,21605063,3001
S01FA04,CYCLOPENTOLATE,1135766,Phenylephrine,21605063,8163
S01FA05,HOMATROPINE,1101703,homatropine,21605064,27084
S01FA06,TROPICAMIDE,906072,Tropicamide,21605065,10869
S01FA56,"TROPICAMIDE, COMBINATIONS",906072,Tropicamide,21605066,10869
S01FA56,"TROPICAMIDE, COMBINATIONS",19026274,p-Hydroxyamphetamine,21605066,7839
S01FB,SYMPATHOMIMETICS EXCL. ANTIGLAUCOMA PREPARATIONS,19026274,p-Hydroxyamphetamine,21605067,7839
S01FB01,PHENYLEPHRINE,1135766,Phenylephrine,21605068,8163
S01GA01,NAPHAZOLINE,914533,Naphazoline,21605073,7247
S01GA02,TETRYZOLINE,941577,tetrahydrozoline,21605074,37935
S01GA04,OXYMETAZOLINE,925636,Oxymetazoline,21605076,7812
S01GA05,PHENYLEPHRINE,1135766,Phenylephrine,21605077,8163
S01GA51,"NAPHAZOLINE, COMBINATIONS",902251,hypromellose,21605079,27334
S01GA51,"NAPHAZOLINE, COMBINATIONS",914533,Naphazoline,21605079,7247
S01GA51,"NAPHAZOLINE, COMBINATIONS",933952,Pheniramine,21605079,8132
S01GA51,"NAPHAZOLINE, COMBINATIONS",948487,Polyethylene Glycol 300,21605079,8513
S01GA51,"NAPHAZOLINE, COMBINATIONS",951237,Antazoline,21605079,865
S01GA51,"NAPHAZOLINE, COMBINATIONS",961145,Glycerin,21605079,4910
S01GA51,"NAPHAZOLINE, COMBINATIONS",19044522,Zinc Sulfate,21605079,39954
S01GA52,"TETRYZOLINE, COMBINATIONS",941577,tetrahydrozoline,21605080,37935
S01GA52,"TETRYZOLINE, COMBINATIONS",948515,Polyethylene Glycols,21605080,8516
S01GA52,"TETRYZOLINE, COMBINATIONS",19044522,Zinc Sulfate,21605080,39954
S01GA55,"PHENYLEPHRINE, COMBINATIONS",1036059,Antipyrine,21605082,1001
S01GA55,"PHENYLEPHRINE, COMBINATIONS",1135766,Phenylephrine,21605082,8163
S01GX01,CROMOGLICIC ACID,1152631,Cromolyn,21605085,42612
S01GX02,LEVOCABASTINE,907553,levocabastine,21605086,28627
S01GX04,NEDOCROMIL,1114620,Nedocromil,21605088,31563
S01GX05,LODOXAMIDE,967496,Lodoxamide,21605089,52151
S01GX06,EMEDASTINE,903893,emedastine,21605090,28144
S01GX07,AZELASTINE,934075,azelastine,21605091,18603
S01GX08,KETOTIFEN,986117,Ketotifen,21605092,6146
S01GX09,OLOPATADINE,915855,olopatadine,21605093,135391
S01GX10,EPINASTINE,943634,epinastine,21605094,39684
S01HA03,TETRACAINE,1036884,Tetracaine,21605100,10391
S01HA04,PROXYMETACAINE,929504,proxymetacaine,21605101,34905
S01JA,COLOURING AGENTS,935529,Benoxinate,21605107,18889
S01JA,COLOURING AGENTS,19132210,Oftasceine Disodium,21605107,806916
S01JA01,FLUORESCEIN,996625,Fluorescein,21605108,25138
S01JA02,ROSE BENGAL SODIUM,19063871,Rose Bengal,21605109,9471
S01JA51,"FLUORESCEIN, COMBINATIONS",929504,proxymetacaine,21605110,34905
S01JA51,"FLUORESCEIN, COMBINATIONS",935529,Benoxinate,21605110,18889
S01JA51,"FLUORESCEIN, COMBINATIONS",996625,Fluorescein,21605110,25138
S01KA01,HYALURONIC ACID,787787,hyaluronate,21605114,62372
S01KA02,HYPROMELLOSE,902251,hypromellose,21605115,27334
S01KA51,"HYALURONIC ACID, COMBINATIONS",787787,hyaluronate,21605116,62372
S01KA51,"HYALURONIC ACID, COMBINATIONS",1395573,Chondroitin Sulfates,21605116,2473
S01KX,OTHER SURGICAL AIDS,19006155,Trypan Blue,21605117,10878
S01LA01,VERTEPORFIN,912803,Verteporfin,21605121,118886
S01LA03,PEGAPTANIB,19063605,pegaptanib,21605123,498509
S01LA04,RANIBIZUMAB,19080982,ranibizumab,21605124,595060
S01XA03,"SODIUM CHLORIDE, HYPERTONIC",967823,Sodium Chloride,21605129,9863
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,902251,hypromellose,21605143,27334
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,905371,Methylcellulose,21605143,6873
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,908523,Mineral Oil,21605143,6972
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,929128,Propylene glycol,21605143,34693
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,942172,"Petrolatum, White",21605143,82074
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,943191,tyloxapol,21605143,38998
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,948490,Polyethylene Glycol 400,21605143,8514
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,948760,Polysorbate 80,21605143,8560
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,948856,Polyvinyl Alcohol,21605143,8570
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,949279,Carboxymethylcellulose,21605143,2062
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,950056,Povidone,21605143,8610
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,961145,Glycerin,21605143,4910
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,967823,Sodium Chloride,21605143,9863
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,978577,"Mineral Oil, Light",21605143,577312
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,1319156,Dextran 70,21605143,3274
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,1352890,Dextran,21605143,42635
S01XA20,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,19002257,hydroxypropylcellulose,21605143,27291
S02AA,ANTIINFECTIVES,923081,Ofloxacin,21605146,7623
S02AA01,CHLORAMPHENICOL,990069,Chloramphenicol,21605147,2348
S02AA10,ACETIC ACID,929549,Acetic Acid,21605156,168
S02AA15,CIPROFLOXACIN,1797513,Ciprofloxacin,21605161,2551
S02AA30,"ANTIINFECTIVES, COMBINATIONS",927478,pramoxine,21605163,34347
S02AA30,"ANTIINFECTIVES, COMBINATIONS",949459,chloroxylenol,21605163,20877
S02AA30,"ANTIINFECTIVES, COMBINATIONS",979096,Zinc Acetate,21605163,58295
S02BA08,FLUOCINOLONE ACETONIDE,996541,fluocinolone,21605170,25126
S02CA03,HYDROCORTISONE AND ANTIINFECTIVES,915981,Neomycin,21605175,7299
S02CA03,HYDROCORTISONE AND ANTIINFECTIVES,927478,pramoxine,21605175,34347
S02CA03,HYDROCORTISONE AND ANTIINFECTIVES,929549,Acetic Acid,21605175,168
S02CA03,HYDROCORTISONE AND ANTIINFECTIVES,948582,Polymyxin B,21605175,8536
S02CA03,HYDROCORTISONE AND ANTIINFECTIVES,949459,chloroxylenol,21605175,20877
S02CA03,HYDROCORTISONE AND ANTIINFECTIVES,975125,Hydrocortisone,21605175,5492
S02CA03,HYDROCORTISONE AND ANTIINFECTIVES,1797513,Ciprofloxacin,21605175,2551
S02CA06,DEXAMETHASONE AND ANTIINFECTIVES,1518254,Dexamethasone,21605178,3264
S02CA06,DEXAMETHASONE AND ANTIINFECTIVES,1797513,Ciprofloxacin,21605178,2551
S02DA,ANALGESICS AND ANESTHETICS,917006,Benzocaine,21605181,1399
S02DA01,LIDOCAINE,989878,Lidocaine,21605182,6387
S02DA30,COMBINATIONS,916460,Benzalkonium,21605185,1378
S02DA30,COMBINATIONS,917006,Benzocaine,21605185,1399
S02DA30,COMBINATIONS,927478,pramoxine,21605185,34347
S02DA30,COMBINATIONS,949459,chloroxylenol,21605185,20877
S02DA30,COMBINATIONS,979096,Zinc Acetate,21605185,58295
S02DA30,COMBINATIONS,1036059,Antipyrine,21605185,1001
S02DA30,COMBINATIONS,1135766,Phenylephrine,21605185,8163
S02DC,INDIFFERENT PREPARATIONS,942765,TRIETHANOLAMINE POLYPEPTIDE OLEATE CONDENSATE,21605186,38624
S02DC,INDIFFERENT PREPARATIONS,958999,carbamide peroxide,21605186,47686
V01AA04,MOULD FUNGUS AND YEAST FUNGUS,590768,Mold Extract,21605219,235618
V01AA04,MOULD FUNGUS AND YEAST FUNGUS,19057718,Trichophyton antigen,21605219,465118
V01AA07,INSECTS,514834,Honey bee venom,21605221,124427
V01AA07,INSECTS,19006951,Yellow Jacket Venom Protein,21605221,285170
V01AA07,INSECTS,19014846,White faced hornet venom,21605221,124428
V01AA07,INSECTS,19055259,HYMENOPTERA ALLERGENIC EXTRACT,21605221,235614
V01AA07,INSECTS,19097029,Mixed vespid venom,21605221,253189
V01AA07,INSECTS,19099126,WASP VENOM PROTEIN,21605221,260051
V03AB,ANTIDOTES,740924,Edrophonium,21605229,3752
V03AB,ANTIDOTES,910888,Cysteamine,21605229,3022
V03AB,ANTIDOTES,914335,Atropine,21605229,1223
V03AB,ANTIDOTES,979096,Zinc Acetate,21605229,58295
V03AB,ANTIDOTES,1728909,Succimer,21605229,3446
V03AB,ANTIDOTES,19004969,Trientine,21605229,10798
V03AB,ANTIDOTES,19011565,Zinc-DTPA,21605229,11431
V03AB,ANTIDOTES,19015348,pentetate calcium trisodium,21605229,132879
V03AB01,IPECACUANHA,1781321,Ipecac,21605230,5975
V03AB03,EDETATES,1741008,Edetic Acid,21605232,3755
V03AB04,PRALIDOXIME,914335,Atropine,21605233,1223
V03AB04,PRALIDOXIME,1727468,pralidoxime,21605233,34345
V03AB06,THIOSULFATE,940004,sodium thiosulfate,21605235,36726
V03AB08,SODIUM NITRITE,940004,sodium thiosulfate,21605236,36726
V03AB08,SODIUM NITRITE,19069907,Sodium Nitrite,21605236,9894
V03AB09,DIMERCAPROL,1728903,Dimercaprol,21605237,3445
V03AB14,PROTAMINE,19054242,Protamine Sulfate (USP),21605239,8825
V03AB15,NALOXONE,1114220,Naloxone,21605240,7242
V03AB17,METHYLTHIONINIUM CHLORIDE,905518,Methylene blue,21605242,6878
V03AB19,PHYSOSTIGMINE,19044337,Physostigmine,21605244,8299
V03AB21,POTASSIUM IODIDE,19049909,Potassium Iodide,21605246,8597
V03AB22,AMYL NITRITE,940004,sodium thiosulfate,21605247,36726
V03AB22,AMYL NITRITE,1319051,Amyl Nitrite,21605247,742
V03AB23,ACETYLCYSTEINE,1139042,Acetylcysteine,21605248,197
V03AB24,DIGITALIS ANTITOXIN,19045317,digoxin antibodies Fab fragments,21605249,203223
V03AB25,FLUMAZENIL,19055153,Flumazenil,21605250,4457
V03AB26,METHIONINE,19004724,Methionine,21605251,6837
V03AB31,PRUSSIAN BLUE,19011393,Insoluble berlin blue stain,21605254,705707
V03AB32,GLUTATHIONE,19061083,Glutathione,21605255,4890
V03AB33,HYDROXOCOBALAMIN,1377023,Hydroxocobalamin,21605256,5514
V03AB34,FOMEPIZOLE,19022479,fomepizole,21605257,15226
V03AC01,DEFEROXAMINE,1711947,Deferoxamine,21605260,3131
V03AC03,DEFERASIROX,1786055,deferasirox,21605262,614373
V03AE,DRUGS FOR TX OF HYPERKALEMIA &HYPERPHOSPOSPHATEMIA,908464,magnesium carbonate,21605263,29155
V03AE,DRUGS FOR TX OF HYPERKALEMIA &HYPERPHOSPOSPHATEMIA,951469,calcium acetate,21605263,214342
V03AE,DRUGS FOR TX OF HYPERKALEMIA &HYPERPHOSPOSPHATEMIA,1387426,Folate,21605263,62356
V03AE,DRUGS FOR TX OF HYPERKALEMIA &HYPERPHOSPOSPHATEMIA,19035704,Calcium Carbonate,21605263,1897
V03AE01,POLYSTYRENE SULFONATE,19078126,Sodium polystyrene sulfonate,21605264,56512
V03AE02,SEVELAMER,993997,sevelamer carbonate,21605265,660890
V03AE03,LANTHANUM CARBONATE,990028,lanthanum carbonate,21605266,234416
V03AE04,CALCIUM ACETATE AND MAGNESIUM CARBONATE,908464,magnesium carbonate,21605267,29155
V03AE04,CALCIUM ACETATE AND MAGNESIUM CARBONATE,951469,calcium acetate,21605267,214342
V03AF01,MESNA,1354698,Mesna,21605269,44
V03AF01,MESNA,19078187,Ifosfamide,21605269,5657
V03AF02,DEXRAZOXANE,1353011,Dexrazoxane,21605270,42736
V03AF03,CALCIUM FOLINATE,1388796,Leucovorin,21605271,6313
V03AF04,CALCIUM LEVOFOLINATE,1388796,Leucovorin,21605272,6313
V03AF05,AMIFOSTINE,1350040,Amifostine,21605273,4126
V03AF07,RASBURICASE,1304565,Rasburicase,21605275,283821
V03AF08,PALIFERMIN,19038562,Palifermin,21605276,196319
V03AG,DRUGS FOR TREATMENT OF HYPERCALCEMIA,19097605,gallium nitrate,21605279,25544
V03AH01,DIAZOXIDE,1523280,Diazoxide,21605282,3327
V03AX,OTHER THERAPEUTIC PRODUCTS,711452,Benzoate,21605291,70589
V03AX,OTHER THERAPEUTIC PRODUCTS,942494,chlorophyllin copper complex,21605291,82242
V03AX,OTHER THERAPEUTIC PRODUCTS,1511856,phenylacetate,21605291,70619
V03AX,OTHER THERAPEUTIC PRODUCTS,1741008,Edetic Acid,21605291,3755
V03AX,OTHER THERAPEUTIC PRODUCTS,19027339,potassium perchlorate,21605291,34318
V03AX,OTHER THERAPEUTIC PRODUCTS,19087067,4-Aminobenzoate,21605291,618974
V03AZ01,ETHANOL,955372,Ethanol,21605294,448
V04CA01,TOLBUTAMIDE,1502855,Tolbutamide,21605299,10635
V04CA02,GLUCOSE,1560524,Glucose,21605300,4850
V04CC03,SINCALIDE,19067803,Sincalide,21605306,9800
V04CD,TESTS FOR PITUITARY FUNCTION,19006410,Arginine,21605308,1091
V04CD01,METYRAPONE,19007490,Metyrapone,21605309,6923
V04CE02,SULFOBROMOPHTALEIN,19000826,Sulfobromophthalein,21605315,10212
V04CF01,TUBERCULIN,19058274,Purified Protein Derivative of Tuberculin,21605317,8948
V04CG03,HISTAMINE PHOSPHATE,19069019,Histamine,21605321,5333
V04CG04,PENTAGASTRIN,19030376,Pentagastrin,21605322,7993
V04CH01,INULIN AND OTHER POLYFRUCTOSANS,980478,Inulin,21605326,5924
V04CH02,INDIGO CARMINE,19017390,Indigotindisulfonate,21605327,325514
V04CH30,AMINOHIPPURIC ACID,19053177,p-Aminohippurate,21605330,42837
V04CJ01,THYROTROPIN,19063297,thyrotropin alfa (USP),21605332,4952
V04CJ02,PROTIRELIN,19001701,Thyrotropin-Releasing Hormone,21605333,10580
V04CK01,SECRETIN,19084212,Human Secretin,21605335,606396
V04CK03,BENTIROMIDE,19035595,bentiromide,21605337,18896
V04CL,TESTS FOR ALLERGIC DISEASES,514834,Honey bee venom,21605338,124427
V04CL,TESTS FOR ALLERGIC DISEASES,19006951,Yellow Jacket Venom Protein,21605338,285170
V04CL,TESTS FOR ALLERGIC DISEASES,19014846,White faced hornet venom,21605338,124428
V04CL,TESTS FOR ALLERGIC DISEASES,19055259,HYMENOPTERA ALLERGENIC EXTRACT,21605338,235614
V04CL,TESTS FOR ALLERGIC DISEASES,19097029,Mixed vespid venom,21605338,253189
V04CL,TESTS FOR ALLERGIC DISEASES,19099126,WASP VENOM PROTEIN,21605338,260051
V04CX,OTHER DIAGNOSTIC AGENTS,996625,Fluorescein,21605341,25138
V04CX,OTHER DIAGNOSTIC AGENTS,19003412,iso-sulfan blue,21605341,27863
V04CX,OTHER DIAGNOSTIC AGENTS,19024227,Methacholine,21605341,155080
V04CX,OTHER DIAGNOSTIC AGENTS,19054337,[13C] urea,21605341,226724
V04CX,OTHER DIAGNOSTIC AGENTS,19078612,Indocyanine Green,21605341,5775
V04CX,OTHER DIAGNOSTIC AGENTS,19101568,Coccidioidin,21605341,2660
V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,917006,Benzocaine,21605343,1399
V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,964407,Salicylic Acid,21605343,9525
V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,1134439,Caffeine,21605343,1886
V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,1164108,salicylamide,21605343,9518
V06DC01,GLUCOSE,1560524,Glucose,21605352,4850
V06DC02,FRUCTOSE,956691,Fructose,21605353,4570
V06DD,"AMINO ACIDS,INCL. COMBINATIONS WITH POLYPEPTIDES",19006410,Arginine,21605354,1091
V06DD,"AMINO ACIDS,INCL. COMBINATIONS WITH POLYPEPTIDES",19006692,Tyrosine,21605354,10962
V06DD,"AMINO ACIDS,INCL. COMBINATIONS WITH POLYPEPTIDES",19010955,Cysteine,21605354,3024
V06DD,"AMINO ACIDS,INCL. COMBINATIONS WITH POLYPEPTIDES",19024365,Ornithine,21605354,7704
V06DD,"AMINO ACIDS,INCL. COMBINATIONS WITH POLYPEPTIDES",19035577,Phenylalanine,21605354,8156
V06DD,"AMINO ACIDS,INCL. COMBINATIONS WITH POLYPEPTIDES",19092377,Lysine,21605354,6536
V06DD,"AMINO ACIDS,INCL. COMBINATIONS WITH POLYPEPTIDES",19097664,Citrulline,21605354,2567
V06DE,"AMINO ACIDS/CARBOHYDRATES/MINERALS/VITAMINS, COMB",19006410,Arginine,21605355,1091
V06DE,"AMINO ACIDS/CARBOHYDRATES/MINERALS/VITAMINS, COMB",19035704,Calcium Carbonate,21605355,1897
V07AB,"SOLVENTS & DILUTING AGENTS,INCL. IRRIGATING SOLNS",967823,Sodium Chloride,21605361,9863
V07AB,"SOLVENTS & DILUTING AGENTS,INCL. IRRIGATING SOLNS",1319156,Dextran 70,21605361,3274
V07AB,"SOLVENTS & DILUTING AGENTS,INCL. IRRIGATING SOLNS",19010309,Water,21605361,11295
V07AC,"BLOOD TRANSFUSION, AUXILIARY PRODUCTS",977968,sodium citrate,21605362,56466
V07AV,TECHNICAL DISINFECTANTS,1790812,Chlorhexidine,21605368,2358
V07AX,WASHING AGENTS ETC.,967823,Sodium Chloride,21605369,9863
V07AX,WASHING AGENTS ETC.,19024665,Poloxamer,21605369,155156
V07AY,OTHER NON-THERAPEUTIC AUXILIARY PRODUCTS,19058092,Gelatin,21605370,4716
V07AY,OTHER NON-THERAPEUTIC AUXILIARY PRODUCTS,19087208,Lactose,21605370,6211
V08AA01,DIATRIZOIC ACID,19022596,Diatrizoate,21605375,3319
V08AA03,IODAMIDE,19080542,Iodamide,21605377,5928
V08AB02,IOHEXOL,19080985,Iohexol,21605387,5956
V08AB05,IOPROMIDE,19003206,iopromide,21605390,27781
V08AB12,IOXILAN,19003249,ioxilan,21605397,27793
V08AC06,IOPANOIC ACID,19081256,Iopanoic Acid,21605404,5967
V08AC07,IOCETAMIC ACID,19033638,iocetamic acid,21605405,183830
V08AC08,SODIUM IOPODATE,19081385,Ipodate,21605406,5976
V08AC09,TYROPANOIC ACID,19006659,Tyropanoate,21605407,10960
V08AC10,CALCIUM IOPODATE,19081385,Ipodate,21605408,5976
V08AD01,ETHYL ESTERS OF IODISED FATTY ACIDS,19050016,Ethiodized Oil,21605410,4125
V08AD03,PROPYLIODONE,19054048,Propyliodone,21605412,8793
V08CA04,GADOTERIDOL,19097463,gadoteridol,21605423,25483
V08CA05,MANGAFODIPIR,19092105,MANGAFODIPIR,21605424,236987
V08CA06,GADOVERSETAMIDE,19089496,gadoversetamide,21605425,228833
V08CA08,GADOBENIC ACID,19007652,Gadobenate,21605427,692620
V08CA10,GADOXETIC ACID,19031583,gadoxetate,21605429,802624
V08CB,SUPERPARAMAGNETIC CONTRAST MEDIA,19015703,ferumoxides,21605431,72901
V08CB01,FERUMOXSIL,19024772,ferumoxsil,21605432,77754
